location,truth_date,year_week,value
LT,2017-10-29,2017-W43,670.9
LT,2017-10-22,2017-W42,656.2
LT,2017-10-15,2017-W41,695.4
LT,2017-10-08,2017-W40,675.5
LT,2017-10-01,2017-W39,702.0
LT,2017-09-24,2017-W38,765.3
LT,2017-09-17,2017-W37,717.7
LT,2017-09-10,2017-W36,335.0
LT,2017-09-03,2017-W35,172.7
LT,2017-08-27,2017-W34,162.4
LT,2017-08-20,2017-W33,142.6
LT,2017-08-13,2017-W32,149.6
LT,2017-08-06,2017-W31,144.5
LT,2017-07-30,2017-W30,158.3
LT,2017-07-23,2017-W29,162.1
LT,2017-07-16,2017-W28,177.0
LT,2017-07-09,2017-W27,172.3
LT,2017-07-02,2017-W26,235.3
LT,2017-06-18,2017-W24,296.3
LT,2017-06-11,2017-W23,328.1
LT,2017-06-04,2017-W22,334.4
LT,2017-05-28,2017-W21,436.1
LT,2017-05-21,2017-W20,523.2
LT,2017-05-14,2017-W19,509.5
LT,2017-05-07,2017-W18,459.6
LT,2017-04-30,2017-W17,487.1
LT,2017-04-23,2017-W16,411.3
LT,2017-04-16,2017-W15,430.4
LT,2017-04-09,2017-W14,535.8
LT,2017-04-02,2017-W13,578.5
LT,2017-03-26,2017-W12,626.4
LT,2017-03-19,2017-W11,621.9
LT,2017-03-05,2017-W09,623.4
LT,2017-02-26,2017-W08,731.5
LT,2017-02-19,2017-W07,710.1
LT,2017-02-12,2017-W06,950.6
LT,2017-01-29,2017-W04,1333.6
LT,2017-01-22,2017-W03,958.9
LT,2017-01-15,2017-W02,881.7
LT,2017-01-08,2017-W01,823.0
LT,2017-01-01,2016-W52,703.7
LT,2016-12-25,2016-W51,759.6
LT,2016-12-18,2016-W50,717.2
LT,2016-12-11,2016-W49,723.8
LT,2016-12-04,2016-W48,646.6
LT,2016-11-27,2016-W47,625.0
LT,2016-11-20,2016-W46,580.7
LT,2016-11-13,2016-W45,524.6
LT,2016-11-06,2016-W44,447.5
LT,2016-10-30,2016-W43,636.3
LT,2016-10-23,2016-W42,641.5
LT,2016-10-16,2016-W41,625.3
LT,2016-10-09,2016-W40,598.8
LT,2016-10-02,2016-W39,639.1
LT,2016-09-25,2016-W38,714.9
LT,2016-09-18,2016-W37,563.1
LT,2016-09-11,2016-W36,326.1
LT,2016-09-04,2016-W35,172.2
LT,2016-08-28,2016-W34,166.4
LT,2016-08-21,2016-W33,141.1
LT,2016-08-14,2016-W32,150.5
LT,2016-08-07,2016-W31,141.5
LT,2016-07-31,2016-W30,137.4
LT,2016-07-24,2016-W29,89.6
LT,2016-07-17,2016-W28,147.6
LT,2016-07-10,2016-W27,152.0
LT,2016-07-03,2016-W26,187.7
LT,2016-06-26,2016-W25,178.4
LT,2016-06-19,2016-W24,224.2
LT,2016-06-12,2016-W23,248.1
LT,2016-06-05,2016-W22,268.3
LT,2016-05-29,2016-W21,330.8
LT,2016-05-22,2016-W20,359.1
LT,2016-05-15,2016-W19,406.0
LT,2016-05-08,2016-W18,465.1
LT,2016-05-01,2016-W17,510.6
LT,2016-04-24,2016-W16,499.3
LT,2016-04-17,2016-W15,443.3
LT,2016-04-10,2016-W14,456.5
LT,2016-04-03,2016-W13,414.6
LT,2016-03-27,2016-W12,493.7
LT,2016-03-20,2016-W11,603.9
LT,2016-03-13,2016-W10,516.5
LT,2016-03-06,2016-W09,599.5
LT,2016-02-28,2016-W08,731.5
LT,2016-02-21,2016-W07,667.9
LT,2016-02-14,2016-W06,641.4
LT,2016-02-07,2016-W05,1083.3
LT,2016-01-31,2016-W04,1074.7
LT,2016-01-24,2016-W03,742.7
LT,2016-01-17,2016-W02,563.0
LT,2016-01-10,2016-W01,533.2
LT,2016-01-03,2015-W53,347.4
LT,2015-12-27,2015-W52,342.1
LT,2015-12-20,2015-W51,586.3
LT,2015-12-13,2015-W50,579.4
LT,2015-12-06,2015-W49,591.0
LT,2015-11-29,2015-W48,580.3
LT,2015-11-22,2015-W47,515.9
LT,2015-11-15,2015-W46,490.8
LT,2015-11-08,2015-W45,504.9
LT,2015-11-01,2015-W44,470.6
LT,2015-10-25,2015-W43,580.5
LT,2015-10-18,2015-W42,620.0
LT,2015-10-11,2015-W41,556.9
LT,2015-10-04,2015-W40,510.7
LT,2015-09-27,2015-W39,526.9
LT,2015-09-20,2015-W38,522.4
LT,2015-09-13,2015-W37,338.9
LT,2015-09-06,2015-W36,151.1
LT,2015-08-30,2015-W35,129.4
LT,2015-08-23,2015-W34,117.9
LT,2015-08-16,2015-W33,100.4
LT,2015-08-09,2015-W32,109.1
LT,2015-08-02,2015-W31,106.8
LT,2015-07-26,2015-W30,119.5
LT,2015-07-19,2015-W29,126.1
LT,2015-07-12,2015-W28,125.3
LT,2015-07-05,2015-W27,145.2
LT,2015-06-28,2015-W26,173.8
LT,2015-06-21,2015-W25,199.6
LT,2015-06-14,2015-W24,250.2
LT,2015-06-07,2015-W23,307.3
LT,2015-05-31,2015-W22,361.5
LT,2015-05-24,2015-W21,399.5
LT,2015-05-17,2015-W20,413.5
LT,2015-05-10,2015-W19,418.0
LT,2015-05-03,2015-W18,396.4
LT,2015-04-26,2015-W17,497.8
LT,2015-04-19,2015-W16,482.8
LT,2015-04-12,2015-W15,432.3
LT,2015-04-05,2015-W14,482.2
LT,2015-03-29,2015-W13,683.0
LT,2015-03-22,2015-W12,677.6
LT,2015-03-15,2015-W11,709.6
LT,2015-03-08,2015-W10,836.0
LT,2015-03-01,2015-W09,878.9
LT,2015-02-22,2015-W08,779.9
LT,2015-02-15,2015-W07,978.7
LT,2015-02-08,2015-W06,1043.0
LT,2015-02-01,2015-W05,908.6
LT,2015-01-25,2015-W04,784.7
LT,2015-01-18,2015-W03,633.9
LT,2015-01-11,2015-W02,552.7
LT,2015-01-04,2015-W01,351.0
LT,2014-12-28,2014-W52,264.6
LT,2014-12-21,2014-W51,583.9
LT,2014-12-14,2014-W50,675.7
LT,2014-12-07,2014-W49,677.2
LT,2014-11-30,2014-W48,614.2
LT,2014-11-23,2014-W47,580.4
LT,2014-11-16,2014-W46,514.5
LT,2014-11-09,2014-W45,494.8
LT,2014-11-02,2014-W44,471.0
LT,2014-10-26,2014-W43,588.7
LT,2014-10-19,2014-W42,567.8
LT,2014-10-12,2014-W41,580.5
LT,2014-10-05,2014-W40,540.6
LU,2024-09-29,2024-W39,15700.0
LU,2024-09-22,2024-W38,11300.0
LU,2024-09-15,2024-W37,17100.0
LU,2024-09-08,2024-W36,13900.0
LU,2024-09-01,2024-W35,8800.0
LU,2024-08-25,2024-W34,6400.0
LU,2024-08-18,2024-W33,9300.0
LU,2024-08-11,2024-W32,7400.0
LU,2024-08-04,2024-W31,12900.0
LU,2024-07-28,2024-W30,8900.0
LU,2024-07-21,2024-W29,11400.0
LU,2024-07-14,2024-W28,12100.0
LU,2024-07-07,2024-W27,10700.0
LU,2024-06-30,2024-W26,8300.0
LU,2024-06-23,2024-W25,12600.0
LU,2024-06-16,2024-W24,18000.0
LU,2024-06-09,2024-W23,14700.0
LU,2024-06-02,2024-W22,15100.0
LU,2024-05-26,2024-W21,10500.0
LU,2024-05-19,2024-W20,13500.0
LU,2024-05-12,2024-W19,14900.0
LU,2024-05-05,2024-W18,11800.0
LU,2024-04-28,2024-W17,14400.0
LU,2024-04-21,2024-W16,13000.0
LU,2024-04-14,2024-W15,23100.0
LU,2024-04-07,2024-W14,20500.0
LU,2024-03-31,2024-W13,17200.0
LU,2024-03-24,2024-W12,19700.0
LU,2024-03-17,2024-W11,16400.0
LU,2024-03-10,2024-W10,20100.0
LU,2024-03-03,2024-W09,15400.0
LU,2024-02-25,2024-W08,20200.0
LU,2024-02-18,2024-W07,37800.0
LU,2024-02-11,2024-W06,16900.0
LU,2024-02-04,2024-W05,15000.0
LU,2024-01-28,2024-W04,18800.0
LU,2024-01-21,2024-W03,18600.0
LU,2024-01-14,2024-W02,13800.0
LU,2024-01-07,2024-W01,23800.0
LU,2023-12-31,2023-W52,34100.0
LU,2023-12-24,2023-W51,29000.0
LU,2023-12-17,2023-W50,21300.0
LU,2023-12-10,2023-W49,27500.0
LU,2023-12-03,2023-W48,25200.0
LU,2023-11-26,2023-W47,15500.0
LU,2023-11-19,2023-W46,19400.0
LU,2023-11-12,2023-W45,18100.0
LU,2023-11-05,2023-W44,19900.0
LU,2023-10-29,2023-W43,18100.0
LU,2023-10-22,2023-W42,17800.0
LU,2023-10-15,2023-W41,18700.0
LU,2023-10-08,2023-W40,15800.0
LU,2023-10-01,2023-W39,18200.0
LU,2023-09-24,2023-W38,11800.0
LU,2023-09-17,2023-W37,6500.0
LU,2023-09-10,2023-W36,6300.0
LU,2023-09-03,2023-W35,8800.0
LU,2023-08-27,2023-W34,13000.0
LU,2023-08-20,2023-W33,9900.0
LU,2023-08-13,2023-W32,13100.0
LU,2023-08-06,2023-W31,6500.0
LU,2023-07-30,2023-W30,10700.0
LU,2023-07-23,2023-W29,15800.0
LU,2023-07-16,2023-W28,11900.0
LU,2023-07-09,2023-W27,8100.0
LU,2023-07-02,2023-W26,6500.0
LU,2023-06-25,2023-W25,8600.0
LU,2023-06-18,2023-W24,10300.0
LU,2023-06-11,2023-W23,10100.0
LU,2023-06-04,2023-W22,13000.0
LU,2023-05-28,2023-W21,11200.0
LU,2023-05-21,2023-W20,17100.0
LU,2023-05-14,2023-W19,13800.0
LU,2023-05-07,2023-W18,15600.0
LU,2023-04-30,2023-W17,12600.0
LU,2023-04-23,2023-W16,11300.0
LU,2023-04-16,2023-W15,7500.0
LU,2023-04-09,2023-W14,21900.0
LU,2023-04-02,2023-W13,15100.0
LU,2023-03-26,2023-W12,18900.0
LU,2023-03-19,2023-W11,18100.0
LU,2023-03-12,2023-W10,16700.0
LU,2023-03-05,2023-W09,24300.0
LU,2023-02-26,2023-W08,19100.0
LU,2023-02-19,2023-W07,20300.0
LU,2023-02-12,2023-W06,15600.0
LU,2023-02-05,2023-W05,14700.0
LU,2023-01-29,2023-W04,14100.0
LU,2023-01-22,2023-W03,12000.0
LU,2023-01-15,2023-W02,13100.0
LU,2023-01-08,2023-W01,18600.0
LU,2023-01-01,2022-W52,28200.0
LU,2022-12-25,2022-W51,22900.0
LU,2022-12-18,2022-W50,17200.0
LU,2022-12-11,2022-W49,19600.0
LU,2022-12-04,2022-W48,20700.0
LU,2022-11-27,2022-W47,18600.0
LU,2022-11-20,2022-W46,15600.0
LU,2022-11-13,2022-W45,22300.0
LU,2022-11-06,2022-W44,16500.0
LU,2022-10-30,2022-W43,25400.0
LU,2022-10-23,2022-W42,15400.0
LU,2022-10-16,2022-W41,15800.0
LU,2022-10-09,2022-W40,25000.0
LU,2022-10-02,2022-W39,15300.0
LU,2022-09-25,2022-W38,11200.0
LU,2022-09-18,2022-W37,11900.0
LU,2022-09-11,2022-W36,6800.0
LU,2022-09-04,2022-W35,7000.0
LU,2022-08-28,2022-W34,3700.0
LU,2022-08-21,2022-W33,9100.0
LU,2022-08-14,2022-W32,5600.0
LU,2022-08-07,2022-W31,9400.0
LU,2022-07-31,2022-W30,14900.0
LU,2022-07-24,2022-W29,11900.0
LU,2022-07-17,2022-W28,11600.0
LU,2022-07-10,2022-W27,15300.0
LU,2022-07-03,2022-W26,17000.0
LU,2022-06-26,2022-W25,14200.0
LU,2022-06-19,2022-W24,15800.0
LU,2022-06-12,2022-W23,8900.0
LU,2022-06-05,2022-W22,7200.0
LU,2022-05-29,2022-W21,15600.0
LU,2022-05-22,2022-W20,15900.0
LU,2022-05-15,2022-W19,13100.0
LU,2022-05-08,2022-W18,11100.0
LU,2022-05-01,2022-W17,10000.0
LU,2022-04-17,2022-W15,15800.0
LU,2022-04-03,2022-W13,22400.0
LU,2022-03-27,2022-W12,20100.0
LU,2022-03-20,2022-W11,21100.0
LU,2022-03-13,2022-W10,21100.0
LU,2022-03-06,2022-W09,14900.0
LU,2022-02-27,2022-W08,20700.0
LU,2022-02-20,2022-W07,18900.0
LU,2022-02-13,2022-W06,17900.0
LU,2022-02-06,2022-W05,17600.0
LU,2022-01-30,2022-W04,17500.0
LU,2022-01-23,2022-W03,16800.0
LU,2022-01-16,2022-W02,14300.0
LU,2022-01-09,2022-W01,18400.0
LU,2022-01-02,2021-W52,23700.0
LU,2021-12-26,2021-W51,13600.0
LU,2021-12-19,2021-W50,17800.0
LU,2021-12-12,2021-W49,14600.0
LU,2021-12-05,2021-W48,24200.0
LU,2021-11-28,2021-W47,17600.0
LU,2021-11-21,2021-W46,13000.0
LU,2021-11-14,2021-W45,17100.0
LU,2021-11-07,2021-W44,17500.0
LU,2021-10-31,2021-W43,13900.0
LU,2021-10-24,2021-W42,15700.0
LU,2021-10-17,2021-W41,20000.0
LU,2021-10-10,2021-W40,24700.0
LU,2021-10-03,2021-W39,21500.0
LU,2021-09-26,2021-W38,11900.0
LU,2021-09-19,2021-W37,11100.0
LU,2021-09-12,2021-W36,9000.0
LU,2021-09-05,2021-W35,4800.0
LU,2021-08-29,2021-W34,5100.0
LU,2021-08-22,2021-W33,6700.0
LU,2021-08-15,2021-W32,8500.0
LU,2021-08-08,2021-W31,3400.0
LU,2021-08-01,2021-W30,8000.0
LU,2021-07-25,2021-W29,11400.0
LU,2021-07-18,2021-W28,11000.0
LU,2021-07-11,2021-W27,10200.0
LU,2021-07-04,2021-W26,13300.0
LU,2021-06-27,2021-W25,14000.0
LU,2021-06-20,2021-W24,9900.0
LU,2021-06-13,2021-W23,9300.0
LU,2021-06-06,2021-W22,9300.0
LU,2021-05-30,2021-W21,18200.0
LU,2021-05-23,2021-W20,11700.0
LU,2021-05-16,2021-W19,12400.0
LU,2021-05-09,2021-W18,13600.0
LU,2021-05-02,2021-W17,7100.0
LU,2021-04-25,2021-W16,7900.0
LU,2021-04-18,2021-W15,9600.0
LU,2021-04-11,2021-W14,14700.0
LU,2021-04-04,2021-W13,19700.0
LU,2021-03-28,2021-W12,16200.0
LU,2021-03-21,2021-W11,20000.0
LU,2021-03-14,2021-W10,16400.0
LU,2021-03-07,2021-W09,7800.0
LU,2021-02-28,2021-W08,7600.0
LU,2021-02-21,2021-W07,12000.0
LU,2021-02-14,2021-W06,14500.0
LU,2021-02-07,2021-W05,19800.0
LU,2021-01-31,2021-W04,13300.0
LU,2021-01-24,2021-W03,10400.0
LU,2021-01-17,2021-W02,6900.0
LU,2021-01-10,2021-W01,14000.0
LU,2021-01-03,2020-W53,8100.0
LU,2020-12-27,2020-W52,15100.0
LU,2020-12-20,2020-W51,18000.0
LU,2020-12-13,2020-W50,14600.0
LU,2020-12-06,2020-W49,15600.0
LU,2020-11-29,2020-W48,16900.0
LU,2020-11-22,2020-W47,16600.0
LU,2020-11-15,2020-W46,19900.0
LU,2020-11-08,2020-W45,17600.0
LU,2020-11-01,2020-W44,21800.0
LU,2020-10-25,2020-W43,11700.0
LU,2020-10-18,2020-W42,19800.0
LU,2020-10-11,2020-W41,12500.0
LU,2020-05-17,2020-W20,1100.0
LU,2020-05-10,2020-W19,4900.0
LU,2020-05-03,2020-W18,4600.0
LU,2020-04-26,2020-W17,3700.0
LU,2020-04-19,2020-W16,11800.0
LU,2020-04-12,2020-W15,9900.0
LU,2020-04-05,2020-W14,19400.0
LU,2020-03-29,2020-W13,22500.0
LU,2020-03-22,2020-W12,20800.0
LU,2020-03-15,2020-W11,20600.0
LU,2020-03-08,2020-W10,23100.0
LU,2020-03-01,2020-W09,20300.0
LU,2020-02-23,2020-W08,19500.0
LU,2020-02-16,2020-W07,22200.0
LU,2020-02-09,2020-W06,23300.0
LU,2020-01-26,2020-W04,25500.0
LU,2020-01-19,2020-W03,18400.0
LU,2020-01-12,2020-W02,18600.0
LU,2020-01-05,2020-W01,23600.0
LU,2019-12-29,2019-W52,20500.0
LU,2019-12-22,2019-W51,17300.0
LU,2019-12-15,2019-W50,14800.0
LU,2019-12-08,2019-W49,14700.0
LU,2019-12-01,2019-W48,16200.0
LU,2019-11-24,2019-W47,16800.0
LU,2019-11-17,2019-W46,15700.0
LU,2019-11-10,2019-W45,15800.0
LU,2019-11-03,2019-W44,15200.0
LU,2019-10-27,2019-W43,19500.0
LU,2019-10-20,2019-W42,15900.0
LU,2019-10-13,2019-W41,17500.0
LU,2019-10-06,2019-W40,20300.0
LU,2019-05-19,2019-W20,14900.0
LU,2019-05-12,2019-W19,18300.0
LU,2019-05-05,2019-W18,18900.0
LU,2019-04-28,2019-W17,20500.0
LU,2019-04-21,2019-W16,10000.0
LU,2019-04-14,2019-W15,15400.0
LU,2019-04-07,2019-W14,17000.0
LU,2019-03-31,2019-W13,17500.0
LU,2019-03-24,2019-W12,17900.0
LU,2019-03-17,2019-W11,13800.0
LU,2019-03-10,2019-W10,18300.0
LU,2019-03-03,2019-W09,19300.0
LU,2019-02-24,2019-W08,20300.0
LU,2019-02-17,2019-W07,19300.0
LU,2019-02-10,2019-W06,20500.0
LU,2019-02-03,2019-W05,23800.0
LU,2019-01-27,2019-W04,21600.0
LU,2019-01-20,2019-W03,23400.0
LU,2019-01-13,2019-W02,18300.0
LU,2019-01-06,2019-W01,11400.0
LU,2018-12-30,2018-W52,21100.0
LU,2018-12-23,2018-W51,21400.0
LU,2018-12-16,2018-W50,23400.0
LU,2018-12-09,2018-W49,22100.0
LU,2018-12-02,2018-W48,20200.0
LU,2018-11-25,2018-W47,19600.0
LU,2018-11-18,2018-W46,19000.0
LU,2018-11-11,2018-W45,21200.0
LU,2018-11-04,2018-W44,18300.0
LU,2018-10-28,2018-W43,22600.0
LU,2018-10-21,2018-W42,20900.0
LU,2018-10-14,2018-W41,18900.0
LU,2018-10-07,2018-W40,24400.0
LU,2018-05-20,2018-W20,15700.0
LU,2018-05-13,2018-W19,16500.0
LU,2018-05-06,2018-W18,14000.0
LU,2018-04-29,2018-W17,9700.0
LU,2018-04-22,2018-W16,13800.0
LU,2018-04-15,2018-W15,15800.0
LU,2018-04-08,2018-W14,17400.0
LU,2018-04-01,2018-W13,21300.0
LU,2018-03-25,2018-W12,25400.0
LU,2018-03-18,2018-W11,19000.0
LU,2018-03-11,2018-W10,28800.0
LU,2018-03-04,2018-W09,23300.0
LU,2018-02-25,2018-W08,22100.0
LU,2018-02-18,2018-W07,26800.0
LU,2018-02-11,2018-W06,22300.0
LU,2018-02-04,2018-W05,22200.0
LU,2018-01-28,2018-W04,22400.0
LU,2018-01-21,2018-W03,23400.0
LU,2018-01-14,2018-W02,11000.0
LU,2018-01-07,2018-W01,20800.0
LU,2017-12-24,2017-W51,19700.0
LU,2017-12-17,2017-W50,22100.0
LU,2017-12-10,2017-W49,17700.0
LU,2017-12-03,2017-W48,16300.0
LU,2017-11-26,2017-W47,14600.0
LU,2017-11-19,2017-W46,15800.0
LU,2017-11-12,2017-W45,13300.0
LU,2017-11-05,2017-W44,31700.0
LU,2017-10-29,2017-W43,17000.0
LU,2017-10-22,2017-W42,22500.0
LU,2017-10-15,2017-W41,22600.0
LU,2017-10-08,2017-W40,23800.0
LU,2017-05-21,2017-W20,7800.0
LU,2017-05-14,2017-W19,13600.0
LU,2017-05-07,2017-W18,12200.0
LU,2017-04-30,2017-W17,12900.0
LU,2017-04-23,2017-W16,6700.0
LU,2017-04-16,2017-W15,17200.0
LU,2017-04-09,2017-W14,15600.0
LU,2017-04-02,2017-W13,18500.0
LU,2017-03-26,2017-W12,18300.0
LU,2017-03-19,2017-W11,16500.0
LU,2017-03-12,2017-W10,22100.0
LU,2017-03-05,2017-W09,19600.0
LU,2017-02-26,2017-W08,23300.0
LU,2017-02-19,2017-W07,23900.0
LU,2017-02-12,2017-W06,28600.0
LU,2017-02-05,2017-W05,23300.0
LU,2017-01-29,2017-W04,19700.0
LU,2017-01-22,2017-W03,18100.0
LU,2017-01-15,2017-W02,23800.0
LU,2017-01-08,2017-W01,28500.0
LU,2017-01-01,2016-W52,36900.0
LU,2016-12-25,2016-W51,33200.0
LU,2016-12-18,2016-W50,26900.0
LU,2016-12-11,2016-W49,23600.0
LU,2016-12-04,2016-W48,21600.0
LU,2016-11-27,2016-W47,20500.0
LU,2016-11-20,2016-W46,20600.0
LU,2016-11-13,2016-W45,18400.0
LU,2016-11-06,2016-W44,21000.0
LU,2016-10-30,2016-W43,19000.0
LU,2016-10-23,2016-W42,20500.0
LU,2016-10-16,2016-W41,20000.0
LU,2016-10-09,2016-W40,19400.0
LU,2016-05-22,2016-W20,7900.0
LU,2016-05-15,2016-W19,17900.0
LU,2016-05-08,2016-W18,20100.0
LU,2016-05-01,2016-W17,22000.0
LU,2016-04-24,2016-W16,20000.0
LU,2016-04-17,2016-W15,19700.0
LU,2016-04-10,2016-W14,18800.0
LU,2016-04-03,2016-W13,27900.0
LU,2016-03-27,2016-W12,25600.0
LU,2016-03-20,2016-W11,24700.0
LU,2016-03-13,2016-W10,23100.0
LU,2016-03-06,2016-W09,27800.0
LU,2016-02-28,2016-W08,30900.0
LU,2016-02-21,2016-W07,26100.0
LU,2016-02-14,2016-W06,25200.0
LU,2016-02-07,2016-W05,25400.0
LU,2016-01-31,2016-W04,23900.0
LU,2016-01-24,2016-W03,23300.0
LU,2016-01-17,2016-W02,18500.0
LU,2016-01-10,2016-W01,21200.0
LU,2016-01-03,2015-W53,27800.0
LU,2015-12-27,2015-W52,23700.0
LU,2015-12-20,2015-W51,24500.0
LU,2015-12-13,2015-W50,26900.0
LU,2015-12-06,2015-W49,19300.0
LU,2015-11-29,2015-W48,22800.0
LU,2015-11-22,2015-W47,22100.0
LU,2015-11-15,2015-W46,21100.0
LU,2015-11-08,2015-W45,19400.0
LU,2015-11-01,2015-W44,21500.0
LU,2015-10-25,2015-W43,22700.0
LU,2015-10-18,2015-W42,22600.0
LU,2015-10-11,2015-W41,20900.0
LU,2015-10-04,2015-W40,23000.0
LU,2015-05-17,2015-W20,16700.0
LU,2015-05-10,2015-W19,16800.0
LU,2015-05-03,2015-W18,15700.0
LU,2015-04-26,2015-W17,16500.0
LU,2015-04-19,2015-W16,14800.0
LU,2015-04-12,2015-W15,22300.0
LU,2015-04-05,2015-W14,19500.0
LU,2015-03-29,2015-W13,25000.0
LU,2015-03-22,2015-W12,23800.0
LU,2015-03-15,2015-W11,21400.0
LU,2015-03-08,2015-W10,21300.0
LU,2015-03-01,2015-W09,27600.0
LU,2015-02-22,2015-W08,30900.0
LU,2015-02-15,2015-W07,28900.0
LU,2015-02-08,2015-W06,25600.0
LU,2015-02-01,2015-W05,24900.0
LU,2015-01-25,2015-W04,29200.0
LU,2015-01-18,2015-W03,23800.0
LU,2015-01-11,2015-W02,27200.0
LU,2015-01-04,2015-W01,28300.0
LU,2014-12-28,2014-W52,27600.0
LU,2014-12-21,2014-W51,27800.0
LU,2014-12-14,2014-W50,25300.0
LU,2014-12-07,2014-W49,24500.0
LU,2014-11-30,2014-W48,25500.0
LU,2014-11-23,2014-W47,20500.0
LU,2014-11-16,2014-W46,22000.0
LU,2014-11-09,2014-W45,19500.0
LU,2014-11-02,2014-W44,22600.0
LU,2014-10-26,2014-W43,23900.0
LU,2014-10-19,2014-W42,24500.0
LU,2014-10-12,2014-W41,23000.0
LU,2014-10-05,2014-W40,18900.0
MT,2015-05-17,2015-W20,0.0
MT,2015-05-10,2015-W19,0.0
MT,2015-05-03,2015-W18,0.0
MT,2015-04-26,2015-W17,0.0
MT,2015-04-19,2015-W16,0.0
MT,2015-04-12,2015-W15,0.0
MT,2015-04-05,2015-W14,0.0
MT,2015-03-22,2015-W12,0.0
MT,2015-03-15,2015-W11,0.0
MT,2015-03-08,2015-W10,0.0
MT,2015-03-01,2015-W09,0.0
MT,2015-02-22,2015-W08,0.0
MT,2015-02-15,2015-W07,0.0
MT,2015-02-08,2015-W06,0.0
MT,2015-02-01,2015-W05,0.0
MT,2015-01-18,2015-W03,0.0
MT,2015-01-11,2015-W02,0.0
MT,2015-01-04,2015-W01,0.0
MT,2014-12-28,2014-W52,0.0
MT,2014-12-21,2014-W51,0.0
MT,2014-12-14,2014-W50,0.0
MT,2014-12-07,2014-W49,0.0
MT,2014-11-30,2014-W48,0.0
MT,2014-11-23,2014-W47,0.0
MT,2014-11-16,2014-W46,0.0
MT,2014-11-09,2014-W45,0.0
MT,2014-11-02,2014-W44,0.0
MT,2014-10-26,2014-W43,0.0
MT,2014-10-19,2014-W42,0.0
MT,2014-10-12,2014-W41,0.0
NL,2022-10-02,2022-W39,189.4
NL,2022-09-25,2022-W38,168.5
NL,2022-09-18,2022-W37,147.3
NL,2022-09-11,2022-W36,131.5
NL,2022-09-04,2022-W35,124.9
NL,2022-08-28,2022-W34,102.8
NL,2022-08-21,2022-W33,108.9
NL,2022-08-14,2022-W32,107.2
NL,2022-08-07,2022-W31,120.0
NL,2022-07-31,2022-W30,145.5
NL,2022-07-24,2022-W29,157.9
NL,2022-07-17,2022-W28,185.7
NL,2022-07-10,2022-W27,201.3
NL,2022-07-03,2022-W26,197.3
NL,2022-06-26,2022-W25,220.9
NL,2022-06-19,2022-W24,226.2
NL,2022-06-12,2022-W23,204.8
NL,2022-06-05,2022-W22,234.7
NL,2022-05-29,2022-W21,201.9
NL,2022-05-22,2022-W20,246.7
NL,2022-05-15,2022-W19,262.5
NL,2022-05-08,2022-W18,247.7
NL,2022-05-01,2022-W17,246.3
NL,2022-04-24,2022-W16,307.4
NL,2022-04-17,2022-W15,357.8
NL,2022-04-10,2022-W14,351.5
NL,2022-04-03,2022-W13,334.5
NL,2022-03-27,2022-W12,306.8
NL,2022-03-20,2022-W11,261.1
NL,2022-03-13,2022-W10,226.3
NL,2022-03-06,2022-W09,165.6
NL,2022-02-27,2022-W08,146.4
NL,2022-02-20,2022-W07,153.0
NL,2022-02-13,2022-W06,151.8
NL,2022-02-06,2022-W05,152.7
NL,2022-01-30,2022-W04,148.1
NL,2022-01-23,2022-W03,142.8
NL,2022-01-16,2022-W02,148.5
NL,2022-01-09,2022-W01,154.0
NL,2022-01-02,2021-W52,154.4
NL,2021-12-26,2021-W51,190.4
NL,2021-12-19,2021-W50,211.0
NL,2021-12-12,2021-W49,232.9
NL,2021-12-05,2021-W48,250.6
NL,2021-11-28,2021-W47,264.9
NL,2021-11-21,2021-W46,273.8
NL,2021-11-14,2021-W45,276.8
NL,2021-11-07,2021-W44,278.2
NL,2021-10-31,2021-W43,266.2
NL,2021-10-24,2021-W42,244.6
NL,2021-10-17,2021-W41,244.1
NL,2021-10-10,2021-W40,211.5
NL,2021-10-03,2021-W39,196.8
NL,2021-09-26,2021-W38,172.2
NL,2021-09-19,2021-W37,163.3
NL,2021-09-12,2021-W36,156.8
NL,2021-09-05,2021-W35,138.8
NL,2021-08-29,2021-W34,129.9
NL,2021-08-22,2021-W33,125.2
NL,2021-08-15,2021-W32,132.3
NL,2021-08-08,2021-W31,151.8
NL,2021-08-01,2021-W30,173.5
NL,2021-07-25,2021-W29,206.8
NL,2021-07-18,2021-W28,198.2
NL,2021-07-11,2021-W27,183.4
NL,2021-07-04,2021-W26,159.7
NL,2021-06-27,2021-W25,139.0
NL,2021-06-20,2021-W24,133.5
NL,2021-06-13,2021-W23,138.1
NL,2021-06-06,2021-W22,129.9
NL,2021-05-30,2021-W21,108.6
NL,2021-05-23,2021-W20,130.4
NL,2021-05-16,2021-W19,121.3
NL,2021-05-09,2021-W18,148.3
NL,2021-05-02,2021-W17,155.5
NL,2021-04-25,2021-W16,187.0
NL,2021-04-18,2021-W15,184.0
NL,2021-04-11,2021-W14,157.5
NL,2021-04-04,2021-W13,170.5
NL,2021-03-28,2021-W12,168.4
NL,2021-03-21,2021-W11,161.6
NL,2021-03-14,2021-W10,142.4
NL,2021-03-07,2021-W09,122.7
NL,2021-02-28,2021-W08,115.7
NL,2021-02-21,2021-W07,95.7
NL,2021-02-14,2021-W06,91.4
NL,2021-02-07,2021-W05,105.9
NL,2021-01-31,2021-W04,109.4
